voltage_V,distance_m,coupling_fraction,F_env_mgf,F_env_N
7000,0.2024263215933208,1.0,2.7135012595332073,2.6610357126801324e-05
7000,0.20478215502817165,1.0,2.6514276213365906,2.6001622682780474e-05
7000,0.2071654056048698,1.0,2.590773970156907,2.540681355443923e-05
7000,0.20957639240355738,1.0,2.5315078225891714,2.48256111883941e-05
7000,0.2120154382178247,1.0,2.4735974383137886,2.4257704318439913e-05
7000,0.21448286959792734,1.0,2.4170118030978385,2.3702788798849414e-05
7000,0.21697901689450608,1.0,2.3617206121852328,2.316056744148631e-05
7000,0.21950421430281586,1.0,2.307694254066831,2.2630749856644485e-05
7000,0.22205879990746924,1.0,2.2549037946218276,2.211305229752814e-05
7000,0.22464311572770065,1.0,2.2033209616219223,2.1607197508289622e-05
7000,0.2272575077631574,1.0,2.1529181295899713,2.111291457554349e-05
7000,0.22990232604022373,1.0,2.1036683050050016,2.0629938783277297e-05
7000,0.23257792465888377,1.0,2.0555451118456847,2.0158011471081483e-05
7000,0.23528466184013036,1.0,2.0085227774645014,1.969687989562225e-05
7000,0.23802289997392473,1.0,1.9625761187850645,1.924629709528355e-05
7000,0.24079300566771525,1.0,1.9176805288151744,1.880602175790533e-05
7000,0.24359534979552036,1.0,1.8738119634684065,1.8375818091547447e-05
7000,0.24643030754758274,1.0,1.8309469286871676,1.7955455698210012e-05
7000,0.24929825848060178,1.0,1.7890624678603144,1.7544709450442353e-05
7000,0.25219958656854974,1.0,1.7481361495286216,1.7143359370774856e-05
7000,0.25513468025408037,1.0,1.7081460553714762,1.6751190513908685e-05
7000,0.2581039325005351,1.0,1.6690707684684047,1.636799285160068e-05
7000,0.2611077408445548,1.0,1.6308893618291185,1.5993561160181522e-05
7000,0.26414650744930385,1.0,1.5935813871859414,1.5627694910647012e-05
7000,0.2672206391583132,1.0,1.557126864042636,1.5270198161263716e-05
7000,0.27033054754995056,1.0,1.5215062689737249,1.4920879452631179e-05
7000,0.27347664899252466,1.0,1.4867005251686136,1.4579551705144782e-05
7000,0.2766593647000298,1.0,1.4526909922149014,1.4246032118804261e-05
7000,0.2798791207885405,1.0,1.4194594561153957,1.3920142075314045e-05
7000,0.2831363483332614,1.0,1.3869881195335103,1.3601707042423298e-05
7000,0.2864314834262417,1.0,1.3552595922617972,1.3290556480454151e-05
7000,0.2897649672347611,1.0,1.3242568819085223,1.298652375096821e-05
7000,0.29313724606039493,1.0,1.2939633847972998,1.268944602752244e-05
7000,0.29654877139876745,1.0,1.2643628770748925,1.2399164208466494e-05
7000,0.29999999999999993,1.0,1.2354395060224388,1.2115522831734947e-05
7000,0.029999999999999995,0.1,12.354395060224384,0.00012115522831734946
7000,0.030349139392986207,0.1,12.071777815654418,0.00011838369991588738
7000,0.030702342063163593,0.1,11.795625679779677,0.00011567557257261137
7000,0.031059655298869858,0.1,11.5257907577663,0.00011302939593464888
